timestamp,x_pos,y_pos,speed,speed_x,speed_y,acc,acc_x,acc_y,angle,acc_diff,gyro_z
0.1,9486.491685402338,1291.3043224823452,0.0,0.0,-0.0,0.0,0.0,-0.0,314.49167247850005,0.0,0
0.2,9486.490663059152,1291.305326844154,0.014330674556508003,0.010043016854483229,-0.010222819850956565,0.14330674556508002,0.10043016854483229,-0.10222819850956565,314.49167247848544,1.4330674556508,-2.5490720645393594e-12
0.30000000000000004,9486.48775206941,1291.3081866342573,0.04080473879405406,0.02859618909323194,-0.02910815482635584,0.2647406423754606,0.1855317223874871,-0.18885334975399276,314.49167247848544,0.2647406423754606,0
0.4,9486.481498021152,1291.3143306838422,0.08766599275177724,0.061436817876188,-0.06253673875733179,0.46861253957723176,0.3284062878295606,-0.3342858393097595,314.49167247848544,2.0387189720177115,0.0
0.5,9486.469714850233,1291.325906607694,0.16517035588006063,0.11575230889680108,-0.11782465551235626,0.7750436312828338,0.5431549102061307,-0.5528791675502445,314.49167247848544,3.0643109170560203,0.0
0.6,9486.449608090086,1291.3456597221955,0.2818460965844062,0.19751932033667202,-0.20105556508986652,1.1667574070434554,0.8176701143987094,-0.8323090957751026,314.49167247848544,3.917137757606216,0.0
0.7,9486.418261007313,1291.3764554600862,0.43940708768772124,0.30793894385265397,-0.3134520626333742,1.5756099110331505,1.1041962351598196,-1.123964975435077,314.49167247848544,4.08852503989695,0.0
0.7999999999999999,9486.373207734052,1291.4207163185683,0.6315333307909734,0.44258208923049985,-0.45050576266270653,1.9212624310325215,1.3464314537784585,-1.3705370002933233,314.49167247848544,3.4565251999937097,0.0
0.8999999999999999,9486.312708580741,1291.4801513888565,0.8480456365246226,0.5943151236464448,-0.6049553168900687,2.165123057336492,1.5173303441593087,-1.5444955422737585,314.49167247848726,2.4386062630397043,3.1086244689504383e-13
0.9999999999999999,9486.235686852262,1291.5558184287297,1.0796504939330556,0.7566251026613061,-0.7701711777732654,2.3160485740843293,1.6230997901472592,-1.6521586088332978,314.49167247850005,1.5092551674783738,2.2382096176443156e-12
1.0999999999999999,9486.141529329328,1291.6483198719304,1.319851140050448,0.9249590584636045,-0.9415188644199274,2.4020064611739245,1.6833395580247077,-1.7134768664649258,314.49167247848726,0.8595788708959518,-2.2382096176443156e-12
1.2,9486.029903138253,1291.7579827374334,1.5647178362547791,1.0965630082559812,-1.1161950886912335,2.448666962043311,1.7160394979213598,-1.7467622427154261,314.4916724785019,0.46660500869386556,2.5579538487363607e-12
