timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,compass,latitude,longitude
0.0,0.010968203656375408,1.567509025335312e-05,9.8099946975708,1.1025817059362453e-07,4.176214929429989e-08,-7.720807326805357e-11,329.307134303113,42.011357908793684,2.099287314579586
0.10000000149011612,0.010968203656375408,1.567509025335312e-05,9.8099946975708,4.5628758016391657e-07,8.283166152978083e-09,-7.805764923318748e-10,329.307134303113,42.011357908793684,2.099287314579586
0.20000000298023224,0.010968203656375408,1.567509025335312e-05,9.8099946975708,-5.355724965738773e-07,-2.3026024109640275e-07,9.136223999561821e-10,329.307134303113,42.011357908793684,2.099287314579586
0.30000000447034836,0.010968203656375408,1.567509025335312e-05,9.8099946975708,1.0374485270858713e-07,-3.7905792282799666e-08,-1.5404150177644738e-10,329.307134303113,42.011357908793684,2.099287314579586
0.4000000059604645,4.352393627166748,0.31949567794799805,9.56634521484375,0.013792350888252258,-0.07308009266853333,0.04304204508662224,329.4273729532619,42.01135825524992,2.099287090290069
0.5000000074505806,8.531728744506836,-0.3118162155151367,9.75960922241211,-0.007950380444526672,-0.00048025231808423996,0.004777043592184782,329.4206793678753,42.01135924089601,2.099286299374405
0.6000000089406967,1.7856080532073975,0.4547595977783203,10.070268630981445,0.008002948015928268,0.020394450053572655,0.05090714246034622,329.57389417133703,42.01136037784258,2.099285449435184
0.7000000104308128,2.126539945602417,-0.08445906639099121,9.793950080871582,-0.0015598908066749573,0.011130157858133316,0.04022959992289543,329.73478610742586,42.01136167266793,2.0992844814488487
0.800000011920929,2.431033134460449,0.0885324478149414,9.751474380493164,-0.0009092777036130428,0.0036813998594880104,0.036136846989393234,329.8776463441058,42.011363154974276,2.099283371805977
0.9000000134110451,2.538952112197876,0.05240011215209961,9.77211856842041,9.691843297332525e-05,0.0005650594248436391,0.032566849142313004,330.0137856746425,42.011364833532696,2.0992821087018565
1.0000000149011612,2.6626975536346436,-0.06759500503540039,9.784540176391602,0.00042192614637315273,-0.0014515185030177236,0.02523547038435936,330.1402261365578,42.011366712728716,2.099280692136488
1.1000000163912773,2.6183385848999023,0.0854032039642334,9.79709529876709,0.0004340551677159965,0.0009766323491930962,0.02080172672867775,330.2581425223889,42.011368795851354,2.099279122109871
1.2000000178813934,2.3149752616882324,-0.7445263862609863,9.810298919677734,-0.01117478683590889,0.0026656808331608772,-0.0528479628264904,330.04520454482457,42.011371022599775,2.099277339598449
1.3000000193715096,2.11151385307312,0.7294766902923584,9.799619674682617,0.01957182213664055,0.0018086321651935577,0.041895098984241486,330.1574655340229,42.01137344231108,2.0992755098681815
1.4000000208616257,2.253258466720581,-0.20998167991638184,9.793177604675293,-0.005825472995638847,0.0005341400392353535,-0.00030051119392737746,330.2068068205871,42.011376024286506,2.099273538481377
1.5000000223517418,2.243096351623535,-0.03328871726989746,9.794590950012207,-0.00016949689597822726,-0.00018550149980001152,0.0035498507786542177,330.22202448205786,42.011378776200786,2.099271413633324
1.600000023841858,2.2213287353515625,-0.4212915897369385,9.79771614074707,-0.008780643343925476,-0.00016713980585336685,-0.04594741761684418,330.02717284541575,42.01138167941542,2.0992691235193117
1.700000025331974,2.291919708251953,0.3742070198059082,9.799052238464355,0.014731111004948616,-0.00012626685202121735,0.028073541820049286,330.0850655288208,42.01138477340001,2.0992667389676076
1.8000000268220901,2.208860397338867,-0.04771995544433594,9.800018310546875,-0.005624969024211168,3.278115764260292e-05,-0.006573403254151344,330.0961577560329,42.01138803403424,2.0992642127593673
1.9000000283122063,2.252063751220703,-0.023278474807739258,9.800477981567383,-0.0002806939301081002,0.00024344390840269625,-0.0025710060726851225,330.0758311130629,42.011391464607186,2.099261556699301
2.0000000298023224,2.164459228515625,-0.35480308532714844,9.800678253173828,-0.007544016465544701,0.00044927559792995453,-0.04037342965602875,329.9021803836045,42.011395045384006,2.0992587353732755
