timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,compass,latitude,longitude
0.0,0.010968510061502457,1.5675555914640427e-05,9.810269355773926,2.8526929440886306e-07,-2.402851748684043e-07,-6.845953803846783e-10,329.307134303113,42.011357908793684,2.099287314579586
0.10000000149011612,0.010968203656375408,1.567509025335312e-05,9.8099946975708,-2.4857376956788357e-07,7.964484893818735e-08,3.4312389041168956e-10,329.307134303113,42.011357908793684,2.099287314579586
0.20000000298023224,0.010968203656375408,1.567509025335312e-05,9.8099946975708,3.3260781151511765e-07,-5.0553126129671e-09,-3.5176123125424397e-10,329.307134303113,42.011357908793684,2.099287314579586
0.30000000447034836,0.010968203656375408,1.567509025335312e-05,9.8099946975708,4.7498311062099674e-08,1.6060987206856225e-08,-4.2781589382201446e-10,329.307134303113,42.011357908793684,2.099287314579586
0.4000000059604645,4.352393627166748,0.31949567794799805,9.56634521484375,0.013792790472507477,-0.07308007776737213,0.043041739612817764,329.4273729532619,42.01135825524992,2.099287090290069
0.5000000074505806,8.540376663208008,-0.3067283630371094,9.759305000305176,-0.007942740805447102,-0.0005254503339529037,0.0047935307957232,329.4206793678753,42.01135924199238,2.099286299374405
0.6000000089406967,1.7770130634307861,0.44969606399536133,10.070573806762695,0.007998712360858917,0.02043229527771473,0.050870414823293686,329.5736756052836,42.01136038003534,2.099285449435184
0.7000000104308128,2.135171890258789,-0.07941722869873047,9.793998718261719,-0.001559404656291008,0.011152656748890877,0.040171582251787186,329.7343216545623,42.011361674860666,2.0992844814488487
0.800000011920929,2.413717269897461,0.0785207748413086,9.751506805419922,-0.0009025619365274906,0.0036858897656202316,0.036122385412454605,329.8770452874589,42.01136315716704,2.099283371805977
0.9000000134110451,2.547595977783203,0.05743002891540527,9.771995544433594,9.567441884428263e-05,0.0005614932160824537,0.03254561871290207,330.0130206934555,42.01136483572546,2.0992821087018565
1.0000000149011612,2.6626904010772705,-0.06755471229553223,9.784499168395996,0.0004196703666821122,-0.0014575528912246227,0.025208182632923126,330.1393245515874,42.01136671492145,2.099280692136488
1.1000000163912773,2.627013683319092,0.09041166305541992,9.797054290771484,0.0004338272847235203,0.000973411020822823,0.02077808976173401,330.2571043336351,42.01136879804412,2.099279122109871
1.2000000178813934,2.306319236755371,-0.7494688034057617,9.810373306274414,-0.011162970215082169,0.0026631755754351616,-0.052800942212343216,330.04433028061084,42.01137102479254,2.099277339598449
1.3000000193715096,2.1115012168884277,0.7295112609863281,9.799604415893555,0.01955389231443405,0.001806214451789856,0.04186103865504265,330.1565093075391,42.011373444503846,2.0992755098681815
1.4000000208616257,2.253260612487793,-0.20994353294372559,9.793148040771484,-0.005823439918458462,0.0005335584282875061,-0.00031501185731031,330.2056866695632,42.0113760264793,2.099273538481377
1.5000000223517418,2.243096351623535,-0.03324770927429199,9.794645309448242,-0.00016461715858895332,-0.00018555845599621534,0.0035480940714478493,330.22095897254735,42.01137877839358,2.099271413633324
1.600000023841858,2.2213358879089355,-0.4212453365325928,9.797698020935059,-0.008772901259362698,-0.00016730092465877533,-0.045919183641672134,330.02618929817527,42.011381681608185,2.0992691235193117
1.700000025331974,2.2919130325317383,0.37424230575561523,9.799063682556152,0.014719920232892036,-0.0001256801187992096,0.028051648288965225,330.0840546608236,42.011384774496406,2.0992667389676076
1.8000000268220901,2.2088613510131836,-0.0476686954498291,9.800028800964355,-0.005601474083960056,3.3657532185316086e-05,-0.0064778453670442104,330.09547473711586,42.011388036227004,2.0992642127593673
1.9000000283122063,2.2433977127075195,-0.0282595157623291,9.800487518310547,-0.00033190130488947034,0.00024357337679248303,-0.0027375626377761364,330.07457435825563,42.01139146570358,2.099261556699301
2.0000000298023224,2.1817660331726074,-0.34470462799072266,9.800627708435059,-0.0074684955179691315,0.0004485286772251129,-0.040149617940187454,329.90163396847095,42.011395046480374,2.0992587353732755
2.1000000312924385,2.2317142486572266,0.16031694412231445,9.799846649169922,0.012458628974854946,0.0004003923386335373,0.021332059055566788,329.9298563101214,42.01139880487051,2.0992557841954245
2.2000000327825546,2.0529165267944336,0.14608001708984375,9.823006629943848,-0.004178239032626152,0.0006849891506135464,-0.0031628934666514397,329.94829782088044,42.01140272442825,2.099252738579882
2.3000000342726707,1.9801325798034668,-0.17405009269714355,9.797930717468262,-0.0008936263620853424,0.015750862658023834,0.03848185017704964,329.917425365832,42.01140678870786,2.0992495631125143
2.400000035762787,0.2097986936569214,-0.18034446239471436,9.858531951904297,-0.003779428079724312,0.02106391452252865,0.018298545852303505,329.790192601973,42.011410858469105,2.0992463522310123
2.500000037252903,0.14413535594940186,0.16671767830848694,9.77607536315918,0.008929343894124031,0.01075652614235878,0.05723842605948448,329.786859469658,42.011414944675806,2.0992431413495103
2.600000038743019,0.20283399522304535,0.0176277756690979,9.79334831237793,-0.0015396196395158768,0.011356040835380554,0.046760059893131256,329.80983622602594,42.01141904623154,2.0992399304680083
2.7000000402331352,4.105725288391113,-0.3263435363769531,9.576228141784668,-0.008487273007631302,-0.04832470044493675,-0.0360875129699707,329.6877670851795,42.01142344819499,2.099236448078144
2.8000000417232513,7.72216272354126,0.20508193969726562,9.738479614257812,0.010280475951731205,-0.013913791626691818,0.009720468893647194,329.66148451725326,42.01142845097394,2.0992325171092463
2.9000000432133675,5.217724800109863,-0.06052255630493164,9.930112838745117,-0.001833357848227024,0.011666929349303246,-0.00043652948806993663,329.67743983915443,42.01143384735269,2.099228255608429
3.0000000447034836,3.6858983039855957,-0.1168661117553711,9.85811996459961,-0.007375709712505341,0.01870393380522728,-0.03098301589488983,329.5558624719282,42.01143951782575,2.0992237698180958
3.1000000461935997,3.058443546295166,0.08888912200927734,9.7990140914917,0.008871967904269695,0.016787584871053696,0.014209817163646221,329.55507016998445,42.011445425116165,2.099219106957091
3.200000047683716,2.689822196960449,-0.31180644035339355,9.778918266296387,-0.006549774669110775,0.012705162167549133,-0.017097026109695435,329.51496329917813,42.0114515209832,2.0992142552207036
3.300000049173832,2.3042430877685547,0.11910295486450195,9.779803276062012,0.003556305542588234,0.009071754291653633,0.0019613439217209816,329.49124888237986,42.01145779555941,2.099209273632491
3.400000050663948,2.1623804569244385,0.0377044677734375,9.785713195800781,-0.0009498801082372665,0.006485281977802515,-0.0028861595783382654,329.48392691958963,42.01146423678455,2.099204173997164
3.500000052154064,2.1169567108154297,0.012396097183227539,9.791281700134277,-0.0005483375862240791,0.0047746384516358376,-0.004780279938131571,329.460239823548,42.01147083808033,2.0991989327053004
